Prop ID,Player ID,Display Name,Position,Line Score,Stat Type,League ID,Team Name,Odds Type,Game ID,Start Time,Change Type,Timestamp
4125294,3828,Ivica Zubac,C,0.5,Steals,7,LAC,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125292,3828,Ivica Zubac,C,14.5,Rebounds,7,LAC,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125290,3828,Ivica Zubac,C,9.5,Rebounds,7,LAC,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125293,3828,Ivica Zubac,C,15.5,Rebounds,7,LAC,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125285,3828,Ivica Zubac,C,14.5,Points,7,LAC,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125291,3828,Ivica Zubac,C,10.5,Rebounds,7,LAC,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125289,3828,Ivica Zubac,C,39.5,Pts+Rebs+Asts,7,LAC,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125288,3828,Ivica Zubac,C,29.5,Pts+Rebs+Asts,7,LAC,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125360,188019,Kawhi Leonard,F,24.5,Pts+Rebs+Asts,7,LAC,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125362,188019,Kawhi Leonard,F,4.5,Rebounds,7,LAC,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125373,56699,LaMelo Ball,G,29.5,Pts+Rebs+Asts,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125367,56699,LaMelo Ball,G,9.5,Assists,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125363,188019,Kawhi Leonard,F,8.5,Rebounds,7,LAC,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125376,56699,LaMelo Ball,G,7.5,Rebounds,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125282,3828,Ivica Zubac,C,3.5,Assists,7,LAC,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125283,3828,Ivica Zubac,C,0.5,Blocked Shots,7,LAC,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125377,56699,LaMelo Ball,G,1.5,Steals,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125262,227328,DaQuan Jeffries,G-F,4.5,Points,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125265,227328,DaQuan Jeffries,G-F,3.5,Rebounds,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125374,56699,LaMelo Ball,G,44.5,Pts+Rebs+Asts,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125260,227328,DaQuan Jeffries,G-F,0.5,Blocked Shots,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125264,227328,DaQuan Jeffries,G-F,11.5,Points,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125263,227328,DaQuan Jeffries,G-F,9.5,Points,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125261,227328,DaQuan Jeffries,G-F,3.5,Points,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125375,56699,LaMelo Ball,G,3.5,Rebounds,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125257,227328,DaQuan Jeffries,G-F,0.5,3-PT Made,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125395,79858,Mark Williams,C,18.5,Points,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125396,79858,Mark Williams,C,19.5,Points,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125392,79858,Mark Williams,C,1.5,Blocked Shots,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125391,79858,Mark Williams,C,2.5,Assists,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125259,227328,DaQuan Jeffries,G-F,1.5,Assists,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125393,79858,Mark Williams,C,9.5,Points,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125398,79858,Mark Williams,C,34.5,Pts+Rebs+Asts,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125402,79858,Mark Williams,C,13.5,Rebounds,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125397,79858,Mark Williams,C,19.5,Pts+Rebs+Asts,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125399,79858,Mark Williams,C,7.5,Rebounds,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125401,79858,Mark Williams,C,12.5,Rebounds,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125400,79858,Mark Williams,C,8.5,Rebounds,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125419,1540,Miles Bridges,F,24.5,Points,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125418,1540,Miles Bridges,F,17.5,Points,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125421,1540,Miles Bridges,F,29.5,Pts+Rebs+Asts,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125423,1540,Miles Bridges,F,5.5,Rebounds,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125426,25200,Nicolas Batum,G-F,1.5,3-PT Made,7,LAC,standard,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125420,1540,Miles Bridges,F,29.5,Points,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125424,1540,Miles Bridges,F,10.5,Rebounds,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125422,1540,Miles Bridges,F,39.5,Pts+Rebs+Asts,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125427,25200,Nicolas Batum,G-F,3.5,3-PT Made,7,LAC,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125425,1540,Miles Bridges,F,0.5,Steals,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125433,25200,Nicolas Batum,G-F,19.5,Pts+Rebs+Asts,7,LAC,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125431,25200,Nicolas Batum,G-F,11.5,Points,7,LAC,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125437,59729,Norman Powell,G,1.5,3-PT Made,7,LAC,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125434,25200,Nicolas Batum,G-F,2.5,Rebounds,7,LAC,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125432,25200,Nicolas Batum,G-F,9.5,Pts+Rebs+Asts,7,LAC,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125435,25200,Nicolas Batum,G-F,5.5,Rebounds,7,LAC,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125436,25200,Nicolas Batum,G-F,0.5,Steals,7,LAC,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125442,59729,Norman Powell,G,24.5,Points,7,LAC,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125394,79858,Mark Williams,C,11.5,Points,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125413,1540,Miles Bridges,F,1.5,3-PT Made,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125438,59729,Norman Powell,G,3.5,3-PT Made,7,LAC,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125327,216721,Josh Green,G,2.5,3-PT Made,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125414,1540,Miles Bridges,F,3.5,3-PT Made,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125415,1540,Miles Bridges,F,2.5,Assists,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125428,25200,Nicolas Batum,G-F,1.5,Assists,7,LAC,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125366,56699,LaMelo Ball,G,5.5,Assists,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125331,216721,Josh Green,G,4.5,Points,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125416,1540,Miles Bridges,F,5.5,Assists,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125284,3828,Ivica Zubac,C,12.5,Points,7,LAC,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125286,3828,Ivica Zubac,C,19.5,Points,7,LAC,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125333,216721,Josh Green,G,11.5,Points,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125335,216721,Josh Green,G,1.5,Steals,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125330,216721,Josh Green,G,3.5,Points,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125336,216721,Josh Green,G,0.5,Turnovers,7,CHA,goblin,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125334,216721,Josh Green,G,3.5,Rebounds,7,CHA,demon,NBA_game_12Sb4OayehTDfL3rPTQ20Cod,2025-03-16 23:10:00,New,2025-05-27_02-30-13
4125795,187995,Giannis Antetokounmpo,F,49.0,Pts+Rebs+Asts,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125816,187995,Giannis Antetokounmpo,F,42.0,Pts+Rebs,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125746,187995,Giannis Antetokounmpo,F,29.0,Points,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125786,187995,Giannis Antetokounmpo,F,6.5,Assists,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125831,187995,Giannis Antetokounmpo,F,19.5,Rebs+Asts,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125824,187995,Giannis Antetokounmpo,F,36.0,Pts+Asts,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125778,187995,Giannis Antetokounmpo,F,13.0,Rebounds,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125787,188011,Shai Gilgeous-Alexander,G,6.5,Assists,7,OKC,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125832,188011,Shai Gilgeous-Alexander,G,11.5,Rebs+Asts,7,OKC,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125825,188011,Shai Gilgeous-Alexander,G,41.0,Pts+Asts,7,OKC,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125796,188011,Shai Gilgeous-Alexander,G,46.0,Pts+Rebs+Asts,7,OKC,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125747,188011,Shai Gilgeous-Alexander,G,34.0,Points,7,OKC,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125838,188011,Shai Gilgeous-Alexander,G,0.5,Blocked Shots,7,OKC,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125817,188011,Shai Gilgeous-Alexander,G,39.0,Pts+Rebs,7,OKC,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125748,187998,Damian Lillard,G,23.5,Points,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125841,187998,Damian Lillard,G,2.5,Turnovers,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125826,187998,Damian Lillard,G,30.5,Pts+Asts,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125780,187998,Damian Lillard,G,4.5,Rebounds,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125833,187998,Damian Lillard,G,11.0,Rebs+Asts,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125818,187998,Damian Lillard,G,28.0,Pts+Rebs,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125797,187998,Damian Lillard,G,34.5,Pts+Rebs+Asts,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125788,187998,Damian Lillard,G,6.5,Assists,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125834,93905,Chet Holmgren,C-F,10.0,Rebs+Asts,7,OKC,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125839,93905,Chet Holmgren,C-F,2.5,Blks+Stls,7,OKC,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125749,93905,Chet Holmgren,C-F,15.5,Points,7,OKC,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125842,93905,Chet Holmgren,C-F,1.5,Turnovers,7,OKC,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125819,93905,Chet Holmgren,C-F,23.5,Pts+Rebs,7,OKC,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125781,93905,Chet Holmgren,C-F,8.0,Rebounds,7,OKC,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125798,93905,Chet Holmgren,C-F,26.5,Pts+Rebs+Asts,7,OKC,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125827,93905,Chet Holmgren,C-F,17.5,Pts+Asts,7,OKC,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125792,1683,Brook Lopez,C,1.5,3-PT Made,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125820,1683,Brook Lopez,C,17.5,Pts+Rebs,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125750,1683,Brook Lopez,C,12.5,Points,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125751,175716,Cason Wallace,G,10.5,Points,7,OKC,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125799,175716,Cason Wallace,G,16.5,Pts+Rebs+Asts,7,OKC,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125828,175716,Cason Wallace,G,13.5,Pts+Asts,7,OKC,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125821,175716,Cason Wallace,G,13.5,Pts+Rebs,7,OKC,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125752,227344,Kyle Kuzma,F,13.5,Points,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125800,227344,Kyle Kuzma,F,21.5,Pts+Rebs+Asts,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125829,227344,Kyle Kuzma,F,14.5,Pts+Asts,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125836,227344,Kyle Kuzma,F,8.0,Rebs+Asts,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125822,227344,Kyle Kuzma,F,19.5,Pts+Rebs,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125784,227344,Kyle Kuzma,F,6.0,Rebounds,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125801,217105,Taurean Prince,F,14.5,Pts+Rebs+Asts,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125830,217105,Taurean Prince,F,10.5,Pts+Asts,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125785,217105,Taurean Prince,F,3.5,Rebounds,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125823,217105,Taurean Prince,F,12.5,Pts+Rebs,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4125753,217105,Taurean Prince,F,8.5,Points,7,MIL,standard,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126721,188011,Shai Gilgeous-Alexander,G,29.5,Points,7,OKC,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126751,175716,Cason Wallace,G,4.5,Rebounds,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126743,93905,Chet Holmgren,C-F,1.5,Steals,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126729,188011,Shai Gilgeous-Alexander,G,2.5,Steals,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126805,187998,Damian Lillard,G,6.5,Rebounds,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126724,188011,Shai Gilgeous-Alexander,G,49.5,Pts+Rebs+Asts,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126749,175716,Cason Wallace,G,14.5,Points,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126744,175716,Cason Wallace,G,0.5,3-PT Made,7,OKC,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126778,187995,Giannis Antetokounmpo,F,7.5,Assists,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126791,187995,Giannis Antetokounmpo,F,1.5,Steals,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126792,187998,Damian Lillard,G,2.5,3-PT Made,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126807,187998,Damian Lillard,G,1.5,Steals,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126733,93905,Chet Holmgren,C-F,2.5,Blocked Shots,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126782,187995,Giannis Antetokounmpo,F,24.5,Points,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126757,217105,Taurean Prince,F,0.5,Blocked Shots,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126790,187995,Giannis Antetokounmpo,F,0.5,Steals,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126771,227344,Kyle Kuzma,F,19.5,Points,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126731,93905,Chet Holmgren,C-F,2.5,Assists,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126718,188011,Shai Gilgeous-Alexander,G,5.5,Assists,7,OKC,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126737,93905,Chet Holmgren,C-F,21.5,Points,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126783,187995,Giannis Antetokounmpo,F,34.5,Points,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126770,227344,Kyle Kuzma,F,18.5,Points,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
